# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T15:12:00
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-677.44953405	-0.00874965
-677.41620072	-0.00722621
-677.38286738	-0.00581420
-677.34953405	-0.00448839
-677.31620072	-0.00333751
-677.28286739	-0.00236557
-677.24953405	-0.00148075
-677.21620072	-0.00066973
-677.18286739	0.00011675
-677.14953405	0.00104641
-677.11620072	0.00205110
-677.08286739	0.00302015
-677.04953405	0.00408048
-677.01620072	0.00495760
-676.98286739	0.00552884
-676.94953405	0.00572588
-676.91620072	0.00544700
-676.88286739	0.00461986
-676.84953406	0.00330331
-676.81620072	0.00160060
-676.78286739	-0.00027362
-676.74953406	-0.00221559
-676.71620072	-0.00392874
-676.68286739	-0.00537356
-676.64953406	-0.00633732
-676.61620072	-0.00679711
-676.58286739	-0.00664116
-676.54953406	-0.00587221
-676.51620072	-0.00467618
-676.48286739	-0.00300351
-676.44953406	-0.00120394
-676.41620073	0.00071191
-676.38286739	0.00252049
-676.34953406	0.00403414
-676.31620073	0.00511053
-676.28286739	0.00559172
-676.24953406	0.00546208
-676.21620073	0.00461469
-676.18286739	0.00310378
-676.14953406	0.00106225
-676.11620073	-0.00129180
-676.08286739	-0.00389296
-676.04953406	-0.00644912
-676.01620073	-0.00873610
-675.98286740	-0.01060554
-675.94953406	-0.01201853
-675.91620073	-0.01282540
-675.88286740	-0.01290501
-675.84953406	-0.01237028
-675.81620073	-0.01131831
-675.78286740	-0.00980823
-675.74953406	-0.00800380
-675.71620073	-0.00608552
-675.68286740	-0.00403991
-675.64953406	-0.00214635
-675.61620073	-0.00026089
-675.58286740	0.00133494
-675.54953407	0.00262758
-675.51620073	0.00351111
-675.48286740	0.00400708
-675.44953407	0.00416576
-675.41620073	0.00407085
-675.38286740	0.00359793
-675.34953407	0.00308934
-675.31620073	0.00247870
-675.28286740	0.00182475
-675.24953407	0.00112254
-675.21620074	0.00038021
-675.18286740	-0.00043162
-675.14953407	-0.00133444
-675.11620074	-0.00249616
-675.08286740	-0.00383579
-675.04953407	-0.00513211
-675.01620074	-0.00648256
-674.98286740	-0.00778690
-674.94953407	-0.00869721
-674.91620074	-0.00917232
-674.88286740	-0.00917678
-674.84953407	-0.00871427
-674.81620074	-0.00781460
-674.78286741	-0.00657929
-674.74953407	-0.00519863
-674.71620074	-0.00376414
-674.68286741	-0.00243474
-674.64953407	-0.00118998
-674.61620074	-0.00006467
-674.58286741	0.00086219
-674.54953407	0.00151728
-674.51620074	0.00219292
-674.48286741	0.00258900
-674.44953407	0.00276010
-674.41620074	0.00274509
-674.38286741	0.00235681
-674.34953408	0.00161315
-674.31620074	0.00054782
-674.28286741	-0.00067252
-674.24953408	-0.00204216
-674.21620074	-0.00336954
-674.18286741	-0.00444290
-674.14953408	-0.00514909
-674.11620074	-0.00542012
-674.08286741	-0.00528210
-674.04953408	-0.00468699
-674.01620074	-0.00371090
-673.98286741	-0.00264071
-673.94953408	-0.00142322
-673.91620075	-0.00033242
-673.88286741	0.00051125
-673.84953408	0.00124152
-673.81620075	0.00166812
-673.78286741	0.00188814
-673.74953408	0.00196168
-673.71620075	0.00187350
-673.68286741	0.00168458
-673.64953408	0.00149243
-673.61620075	0.00127962
-673.58286741	0.00104694
-673.54953408	0.00085213
-673.51620075	0.00070587
-673.48286742	0.00056321
-673.44953408	0.00042502
-673.41620075	0.00027546
-673.38286742	0.00012966
-673.34953408	-0.00021742
-673.31620075	-0.00057901
-673.28286742	-0.00112777
-673.24953408	-0.00176599
-673.21620075	-0.00260078
-673.18286742	-0.00333416
-673.14953408	-0.00399531
-673.11620075	-0.00448634
-673.08286742	-0.00464951
-673.04953409	-0.00447524
-673.01620075	-0.00389357
-672.98286742	-0.00286002
-672.94953409	-0.00136832
-672.91620075	0.00044623
-672.88286742	0.00233939
-672.84953409	0.00451545
-672.81620075	0.00652205
-672.78286742	0.00824512
-672.74953409	0.00956093
-672.71620076	0.01041095
-672.68286742	0.01072591
-672.64953409	0.01047981
-672.61620076	0.00986495
-672.58286742	0.00878715
-672.54953409	0.00745023
-672.51620076	0.00596954
-672.48286742	0.00454952
-672.44953409	0.00323828
-672.41620076	0.00226856
-672.38286742	0.00177995
-672.34953409	0.00178982
-672.31620076	0.00239925
-672.28286743	0.00353306
-672.24953409	0.00530955
-672.21620076	0.00748459
-672.18286743	0.01005502
-672.14953409	0.01272339
-672.11620076	0.01542470
-672.08286743	0.01786550
-672.04953409	0.01994739
-672.01620076	0.02153957
-671.98286743	0.02265601
-671.94953409	0.02313197
-671.91620076	0.02317362
-671.88286743	0.02274597
-671.84953410	0.02185089
-671.81620076	0.02057535
-671.78286743	0.01905050
-671.74953410	0.01723353
-671.71620076	0.01511029
-671.68286743	0.01258532
-671.64953410	0.00952529
-671.61620076	0.00576645
-671.58286743	0.00131590
-671.54953410	-0.00410443
-671.51620076	-0.01071088
-671.48286743	-0.01830076
-671.44953410	-0.02702486
-671.41620077	-0.03682838
-671.38286743	-0.04750773
-671.34953410	-0.05893713
-671.31620077	-0.07061299
-671.28286743	-0.08241301
-671.24953410	-0.09386414
-671.21620077	-0.10455187
-671.18286743	-0.11414117
-671.14953410	-0.12215111
-671.11620077	-0.12818656
-671.08286743	-0.13201708
-671.04953410	-0.13316042
-671.01620077	-0.13132262
-670.98286744	-0.12647663
-670.94953410	-0.11847748
-670.91620077	-0.10711310
-670.88286744	-0.09244830
-670.84953410	-0.07468123
-670.81620077	-0.05402710
-670.78286744	-0.03086925
-670.74953410	-0.00589030
-670.71620077	0.02047034
-670.68286744	0.04720361
-670.64953411	0.07339407
-670.61620077	0.09812153
-670.58286744	0.12035749
-670.54953411	0.13907580
-670.51620077	0.15341581
-670.48286744	0.16275198
-670.44953411	0.16645481
-670.41620077	0.16445021
-670.38286744	0.15670427
-670.34953411	0.14369366
-670.31620077	0.12575373
-670.28286744	0.10391120
-670.24953411	0.07930526
-670.21620078	0.05285459
-670.18286744	0.02605467
-670.14953411	0.00011274
-670.11620078	-0.02363960
-670.08286744	-0.04425077
-670.04953411	-0.06057504
-670.01620078	-0.07209062
-669.98286744	-0.07849920
-669.94953411	-0.07971162
-669.91620078	-0.07601687
-669.88286744	-0.06821067
-669.84953411	-0.05711679
-669.81620078	-0.04385766
-669.78286745	-0.02953790
-669.74953411	-0.01536388
-669.71620078	-0.00220956
-669.68286745	0.00906053
-669.64953411	0.01809217
-669.61620078	0.02449470
-669.58286745	0.02831261
-669.54953411	0.02970051
-669.51620078	0.02919375
-669.48286745	0.02701905
-669.44953411	0.02355880
-669.41620078	0.01951904
-669.38286745	0.01502044
-669.34953412	0.01054206
-669.31620078	0.00621299
-669.28286745	0.00228499
-669.24953412	-0.00111403
-669.21620078	-0.00400658
-669.18286745	-0.00632752
-669.14953412	-0.00815795
-669.11620078	-0.00951282
-669.08286745	-0.01063584
-669.04953412	-0.01147587
-669.01620078	-0.01195460
-668.98286745	-0.01212436
-668.94953412	-0.01183080
-668.91620079	-0.01106565
-668.88286745	-0.00977897
-668.84953412	-0.00790264
-668.81620079	-0.00561245
-668.78286745	-0.00302360
-668.74953412	-0.00052129
-668.71620079	0.00175532
-668.68286745	0.00344804
-668.64953412	0.00429381
-668.61620079	0.00435564
-668.58286746	0.00351067
-668.54953412	0.00190935
-668.51620079	-0.00014373
-668.48286746	-0.00249480
-668.44953412	-0.00468186
-668.41620079	-0.00670821
-668.38286746	-0.00824224
-668.34953412	-0.00936003
-668.31620079	-0.01003657
-668.28286746	-0.01022365
-668.24953412	-0.01017743
-668.21620079	-0.00997022
-668.18286746	-0.00961850
-668.14953413	-0.00934363
-668.11620079	-0.00896964
-668.08286746	-0.00866018
-668.04953413	-0.00836129
-668.01620079	-0.00805816
-667.98286746	-0.00757863
-667.94953413	-0.00703291
-667.91620079	-0.00635255
-667.88286746	-0.00569972
-667.84953413	-0.00490396
-667.81620079	-0.00423038
-667.78286746	-0.00368126
-667.74953413	-0.00325515
-667.71620080	-0.00321798
-667.68286746	-0.00335740
-667.64953413	-0.00373683
-667.61620080	-0.00424673
-667.58286746	-0.00472049
-667.54953413	-0.00521111
-667.51620080	-0.00541454
-667.48286746	-0.00522360
-667.44953413	-0.00471864
-667.41620080	-0.00388706
-667.38286746	-0.00282632
-667.34953413	-0.00169326
-667.31620080	-0.00072855
-667.28286747	-0.00001010
-667.24953413	0.00034048
-667.21620080	0.00022198
-667.18286747	-0.00026963
-667.14953413	-0.00091831
-667.11620080	-0.00166760
-667.08286747	-0.00240092
-667.04953413	-0.00286592
-667.01620080	-0.00302250
-666.98286747	-0.00291654
-666.94953413	-0.00258897
-666.91620080	-0.00218820
-666.88286747	-0.00197744
-666.84953414	-0.00205672
-666.81620080	-0.00252767
-666.78286747	-0.00354464
-666.74953414	-0.00486740
-666.71620080	-0.00639182
-666.68286747	-0.00788150
-666.64953414	-0.00897770
-666.61620080	-0.00961485
-666.58286747	-0.00950417
-666.54953414	-0.00869381
-666.51620081	-0.00724361
-666.48286747	-0.00526092
-666.44953414	-0.00323217
-666.41620081	-0.00117534
-666.38286747	0.00044184
-666.34953414	0.00170269
-666.31620081	0.00245669
-666.28286747	0.00276791
-666.24953414	0.00276623
-666.21620081	0.00254816
-666.18286747	0.00237822
-666.14953414	0.00218553
-666.11620081	0.00217398
-666.08286748	0.00208979
-666.04953414	0.00199926
-666.01620081	0.00173230
-665.98286748	0.00120543
-665.94953414	0.00040624
-665.91620081	-0.00063138
-665.88286748	-0.00171200
-665.84953414	-0.00274496
-665.81620081	-0.00359570
-665.78286748	-0.00411879
-665.74953414	-0.00437818
-665.71620081	-0.00441554
-665.68286748	-0.00428908
-665.64953415	-0.00418127
-665.61620081	-0.00406094
-665.58286748	-0.00406845
-665.54953415	-0.00418322
-665.51620081	-0.00433147
-665.48286748	-0.00448667
-665.44953415	-0.00454080
-665.41620081	-0.00436508
-665.38286748	-0.00401471
-665.34953415	-0.00345104
-665.31620081	-0.00277314
-665.28286748	-0.00202889
-665.24953415	-0.00128266
-665.21620082	-0.00067400
-665.18286748	-0.00008642
-665.14953415	0.00024301
-665.11620082	0.00054112
-665.08286748	0.00059242
-665.04953415	0.00050723
-665.01620082	0.00023570
-664.98286748	-0.00014329
-664.94953415	-0.00077497
-664.91620082	-0.00157041
-664.88286748	-0.00252642
-664.84953415	-0.00354346
-664.81620082	-0.00460727
-664.78286749	-0.00564854
-664.74953415	-0.00640826
-664.71620082	-0.00697077
-664.68286749	-0.00723684
-664.64953415	-0.00716144
-664.61620082	-0.00675676
-664.58286749	-0.00607896
-664.54953415	-0.00511643
-664.51620082	-0.00406281
-664.48286749	-0.00304434
-664.44953416	-0.00212439
-664.41620082	-0.00126767
-664.38286749	-0.00065543
-664.34953416	-0.00019650
-664.31620082	0.00004185
-664.28286749	0.00004700
-664.24953416	-0.00003070
-664.21620082	-0.00027091
-664.18286749	-0.00063689
-664.14953416	-0.00115824
-664.11620082	-0.00170949
-664.08286749	-0.00245870
-664.04953416	-0.00332671
-664.01620083	-0.00423556
-663.98286749	-0.00518178
-663.94953416	-0.00599406
-663.91620083	-0.00662942
-663.88286749	-0.00691753
-663.84953416	-0.00696015
-663.81620083	-0.00662790
-663.78286749	-0.00600681
-663.74953416	-0.00518392
-663.71620083	-0.00418068
-663.68286749	-0.00319475
-663.64953416	-0.00226819
-663.61620083	-0.00143301
-663.58286750	-0.00074289
-663.54953416	-0.00012103
-663.51620083	0.00026114
-663.48286750	0.00050999
-663.44953416	0.00068337
-663.41620083	0.00060538
-663.38286750	0.00042272
-663.34953416	0.00000251
-663.31620083	-0.00056736
-663.28286750	-0.00140356
-663.24953416	-0.00226881
-663.21620083	-0.00335164
-663.18286750	-0.00434466
-663.14953417	-0.00544310
-663.11620083	-0.00641022
-663.08286750	-0.00732940
-663.04953417	-0.00816245
-663.01620083	-0.00884938
-662.98286750	-0.00952496
-662.94953417	-0.01011156
-662.91620083	-0.01065656
-662.88286750	-0.01098463
-662.84953417	-0.01132323
-662.81620083	-0.01151129
-662.78286750	-0.01161905
-662.74953417	-0.01152283
-662.71620084	-0.01146277
-662.68286750	-0.01124885
-662.64953417	-0.01113000
-662.61620084	-0.01098802
-662.58286750	-0.01080163
-662.54953417	-0.01067278
-662.51620084	-0.01042716
-662.48286750	-0.01020231
-662.44953417	-0.00986338
-662.41620084	-0.00941024
-662.38286751	-0.00881692
-662.34953417	-0.00792091
-662.31620084	-0.00696105
-662.28286751	-0.00578835
-662.24953417	-0.00458184
-662.21620084	-0.00328422
-662.18286751	-0.00203900
-662.14953417	-0.00094957
-662.11620084	0.00003789
-662.08286751	0.00087209
-662.04953417	0.00152023
-662.01620084	0.00198375
-661.98286751	0.00223502
-661.94953418	0.00224939
-661.91620084	0.00193368
-661.88286751	0.00133991
-661.84953418	0.00043234
-661.81620084	-0.00087425
-661.78286751	-0.00239720
-661.74953418	-0.00405726
-661.71620084	-0.00577806
-661.68286751	-0.00735230
-661.64953418	-0.00858661
-661.61620084	-0.00938160
-661.58286751	-0.00956025
-661.54953418	-0.00926202
-661.51620085	-0.00848272
-661.48286751	-0.00733672
-661.44953418	-0.00594455
-661.41620085	-0.00452902
-661.38286751	-0.00325437
-661.34953418	-0.00210680
-661.31620085	-0.00112856
-661.28286751	-0.00033812
-661.24953418	0.00025742
-661.21620085	0.00084683
-661.18286751	0.00142034
-661.14953418	0.00192851
-661.11620085	0.00254213
-661.08286752	0.00308629
-661.04953418	0.00374927
-661.01620085	0.00435094
-660.98286752	0.00486322
-660.94953418	0.00529399
-660.91620085	0.00575939
-660.88286752	0.00625294
-660.84953418	0.00666643
-660.81620085	0.00710089
-660.78286752	0.00746976
-660.74953418	0.00775475
-660.71620085	0.00791267
-660.68286752	0.00783428
-660.64953419	0.00748250
-660.61620085	0.00690871
-660.58286752	0.00607971
-660.54953419	0.00509239
-660.51620085	0.00399570
-660.48286752	0.00282505
-660.44953419	0.00171593
-660.41620085	0.00084367
-660.38286752	0.00015208
-660.34953419	-0.00033736
-660.31620086	-0.00061914
-660.28286752	-0.00053289
-660.24953419	-0.00027217
-660.21620086	0.00014638
-660.18286752	0.00054793
-660.14953419	0.00100476
-660.11620086	0.00132011
-660.08286752	0.00149910
-660.04953419	0.00147876
-660.01620086	0.00109635
-659.98286752	0.00047297
-659.94953419	-0.00036810
-659.91620086	-0.00151402
-659.88286753	-0.00269110
-659.84953419	-0.00389354
-659.81620086	-0.00509855
-659.78286753	-0.00624375
-659.74953419	-0.00726210
-659.71620086	-0.00815602
-659.68286753	-0.00891647
-659.64953419	-0.00957797
-659.61620086	-0.01018975
-659.58286753	-0.01071285
-659.54953419	-0.01108144
-659.51620086	-0.01126999
-659.48286753	-0.01129403
-659.44953420	-0.01113460
-659.41620086	-0.01061345
-659.38286753	-0.00987490
-659.34953420	-0.00895212
-659.31620086	-0.00789004
-659.28286753	-0.00671617
-659.24953420	-0.00553141
-659.21620086	-0.00451301
-659.18286753	-0.00355636
-659.14953420	-0.00281495
-659.11620086	-0.00228429
-659.08286753	-0.00178537
-659.04953420	-0.00147844
-659.01620087	-0.00122561
-658.98286753	-0.00100636
-658.94953420	-0.00078547
-658.91620087	-0.00062600
-658.88286753	-0.00042192
-658.84953420	-0.00035008
-658.81620087	-0.00023131
-658.78286753	-0.00027239
-658.74953420	-0.00031201
-658.71620087	-0.00057169
-658.68286753	-0.00083065
-658.64953420	-0.00111988
-658.61620087	-0.00145191
-658.58286754	-0.00171974
-658.54953420	-0.00191189
-658.51620087	-0.00206050
-658.48286754	-0.00200435
-658.44953420	-0.00189348
-658.41620087	-0.00168757
-658.38286754	-0.00138304
-658.34953420	-0.00104681
-658.31620087	-0.00077218
-658.28286754	-0.00050157
-658.24953421	-0.00028438
-658.21620087	-0.00026092
-658.18286754	-0.00031826
-658.14953421	-0.00057934
-658.11620087	-0.00103988
-658.08286754	-0.00156205
-658.04953421	-0.00216816
-658.01620087	-0.00285640
-657.98286754	-0.00359150
-657.94953421	-0.00425835
-657.91620087	-0.00482927
-657.88286754	-0.00532310
-657.84953421	-0.00558292
-657.81620088	-0.00586481
-657.78286754	-0.00604532
-657.74953421	-0.00616830
-657.71620088	-0.00628750
-657.68286754	-0.00643785
-657.64953421	-0.00662549
-657.61620088	-0.00686850
-657.58286754	-0.00705102
-657.54953421	-0.00714852
-657.51620088	-0.00719807
-657.48286754	-0.00693730
-657.44953421	-0.00662020
-657.41620088	-0.00602539
-657.38286755	-0.00525155
-657.34953421	-0.00439362
-657.31620088	-0.00351464
-657.28286755	-0.00258671
-657.24953421	-0.00165213
-657.21620088	-0.00095621
-657.18286755	-0.00043839
-657.14953421	-0.00001406
-657.11620088	0.00012062
-657.08286755	0.00009682
-657.04953421	-0.00004069
-657.01620088	-0.00039388
-656.98286755	-0.00079037
-656.94953422	-0.00141478
-656.91620088	-0.00206713
-656.88286755	-0.00280127
-656.84953422	-0.00346947
-656.81620088	-0.00415168
-656.78286755	-0.00475507
-656.74953422	-0.00512663
-656.71620088	-0.00546888
-656.68286755	-0.00549646
-656.64953422	-0.00523944
-656.61620088	-0.00496921
-656.58286755	-0.00442076
-656.54953422	-0.00390043
-656.51620089	-0.00333307
-656.48286755	-0.00284916
-656.44953422	-0.00259870
-656.41620089	-0.00248147
-656.38286755	-0.00250412
-656.34953422	-0.00280030
-656.31620089	-0.00325381
-656.28286755	-0.00373757
-656.24953422	-0.00420323
-656.21620089	-0.00456758
-656.18286756	-0.00487688
-656.14953422	-0.00500711
-656.11620089	-0.00502824
-656.08286756	-0.00485042
-656.04953422	-0.00466707
-656.01620089	-0.00433409
-655.98286756	-0.00401132
-655.94953422	-0.00356891
-655.91620089	-0.00312233
-655.88286756	-0.00280118
-655.84953422	-0.00247917
-655.81620089	-0.00222245
-655.78286756	-0.00202878
-655.74953423	-0.00193768
-655.71620089	-0.00175325
-655.68286756	-0.00167746
-655.64953423	-0.00153591
-655.61620089	-0.00126917
-655.58286756	-0.00085102
-655.54953423	-0.00023406
-655.51620089	0.00046064
-655.48286756	0.00128112
-655.44953423	0.00232591
-655.41620089	0.00334777
-655.38286756	0.00443690
-655.34953423	0.00546537
-655.31620090	0.00645393
-655.28286756	0.00738270
-655.24953423	0.00812112
-655.21620090	0.00886721
-655.18286756	0.00932094
-655.14953423	0.00969723
-655.11620090	0.00985029
-655.08286756	0.00975516
-655.04953423	0.00946891
-655.01620090	0.00900878
-654.98286756	0.00825270
-654.94953423	0.00732519
-654.91620090	0.00627883
-654.88286757	0.00508194
-654.84953423	0.00401119
-654.81620090	0.00294707
-654.78286757	0.00205419
-654.74953423	0.00122302
-654.71620090	0.00065459
-654.68286757	0.00025241
-654.64953423	0.00000542
-654.61620090	-0.00014219
-654.58286757	-0.00019589
-654.54953423	-0.00026366
-654.51620090	-0.00030782
-654.48286757	-0.00032650
-654.44953424	-0.00035206
-654.41620090	-0.00033395
-654.38286757	-0.00013886
-654.34953424	0.00001499
-654.31620090	0.00029000
-654.28286757	0.00055562
-654.24953424	0.00081231
-654.21620090	0.00102591
-654.18286757	0.00122320
-654.14953424	0.00124453
-654.11620090	0.00107161
-654.08286757	0.00082501
-654.04953424	0.00026910
-654.01620091	-0.00041506
-653.98286757	-0.00124200
-653.94953424	-0.00222285
-653.91620091	-0.00339341
-653.88286757	-0.00454380
-653.84953424	-0.00572971
-653.81620091	-0.00689583
-653.78286757	-0.00794373
-653.74953424	-0.00877510
-653.71620091	-0.00940372
-653.68286758	-0.00985314
-653.64953424	-0.01013527
-653.61620091	-0.01039002
-653.58286758	-0.01049218
-653.54953424	-0.01076131
-653.51620091	-0.01121629
-653.48286758	-0.01170915
-653.44953424	-0.01238048
-653.41620091	-0.01313504
-653.38286758	-0.01395945
-653.34953424	-0.01472183
-653.31620091	-0.01516906
-653.28286758	-0.01554988
-653.24953425	-0.01574590
-653.21620091	-0.01571150
-653.18286758	-0.01550502
-653.14953425	-0.01516329
-653.11620091	-0.01475467
-653.08286758	-0.01428305
-653.04953425	-0.01381041
-653.01620091	-0.01324917
-652.98286758	-0.01279132
-652.94953425	-0.01226063
-652.91620091	-0.01170982
-652.88286758	-0.01123908
-652.84953425	-0.01078067
-652.81620092	-0.01045250
-652.78286758	-0.01022233
-652.74953425	-0.01001461
-652.71620092	-0.00983332
-652.68286758	-0.00969469
-652.64953425	-0.00951293
-652.61620092	-0.00919499
-652.58286758	-0.00874545
-652.54953425	-0.00810293
-652.51620092	-0.00735893
-652.48286758	-0.00643269
-652.44953425	-0.00564741
-652.41620092	-0.00476021
-652.38286759	-0.00386802
-652.34953425	-0.00313009
-652.31620092	-0.00251508
-652.28286759	-0.00209721
-652.24953425	-0.00171744
-652.21620092	-0.00161565
-652.18286759	-0.00150654
-652.14953425	-0.00146010
-652.11620092	-0.00144602
-652.08286759	-0.00135534
-652.04953425	-0.00119978
-652.01620092	-0.00095619
-651.98286759	-0.00058741
-651.94953426	-0.00005565
-651.91620092	0.00056652
-651.88286759	0.00138528
-651.84953426	0.00219212
-651.81620092	0.00310048
-651.78286759	0.00392136
-651.74953426	0.00452360
-651.71620092	0.00508338
-651.68286759	0.00540058
-651.64953426	0.00558779
-651.61620093	0.00565375
-651.58286759	0.00575111
-651.54953426	0.00575146
-651.51620093	0.00586145
-651.48286759	0.00607423
-651.44953426	0.00634876
-651.41620093	0.00667659
-651.38286759	0.00695549
-651.34953426	0.00720428
-651.31620093	0.00717418
-651.28286759	0.00702304
-651.24953426	0.00657690
-651.21620093	0.00584551
-651.18286760	0.00511705
-651.14953426	0.00424329
-651.11620093	0.00337327
-651.08286760	0.00267700
-651.04953426	0.00213274
-651.01620093	0.00194257
-650.98286760	0.00190285
-650.94953426	0.00215942
-650.91620093	0.00253873
-650.88286760	0.00301867
-650.84953426	0.00357880
-650.81620093	0.00407780
-650.78286760	0.00455878
-650.74953427	0.00496915
-650.71620093	0.00527424
-650.68286760	0.00555461
-650.64953427	0.00567492
-650.61620093	0.00568841
-650.58286760	0.00555990
-650.54953427	0.00526589
-650.51620093	0.00466611
-650.48286760	0.00395433
-650.44953427	0.00298103
-650.41620093	0.00186440
-650.38286760	0.00072161
-650.34953427	-0.00038412
-650.31620094	-0.00146022
-650.28286760	-0.00235677
-650.24953427	-0.00309415
-650.21620094	-0.00358739
-650.18286760	-0.00393661
-650.14953427	-0.00411385
-650.11620094	-0.00429010
-650.08286760	-0.00453322
-650.04953427	-0.00483929
-650.01620094	-0.00525761
-649.98286760	-0.00583902
-649.94953427	-0.00653646
-649.91620094	-0.00730765
-649.88286761	-0.00813086
-649.84953427	-0.00902932
-649.81620094	-0.00985210
-649.78286761	-0.01068820
-649.74953427	-0.01147642
-649.71620094	-0.01219538
-649.68286761	-0.01282685
-649.64953427	-0.01338640
-649.61620094	-0.01398443
-649.58286761	-0.01438463
-649.54953428	-0.01480938
-649.51620094	-0.01518999
-649.48286761	-0.01537377
-649.44953428	-0.01548276
-649.41620094	-0.01540664
-649.38286761	-0.01517974
-649.34953428	-0.01474096
-649.31620094	-0.01405741
-649.28286761	-0.01302814
-649.24953428	-0.01167790
-649.21620094	-0.01008764
-649.18286761	-0.00821677
-649.14953428	-0.00619028
-649.11620095	-0.00388746
-649.08286761	-0.00141309
-649.04953428	0.00118210
-649.01620095	0.00387055
-648.98286761	0.00642870
-648.94953428	0.00882270
-648.91620095	0.01095014
-648.88286761	0.01285659
-648.84953428	0.01413628
-648.81620095	0.01484165
-648.78286761	0.01490599
-648.74953428	0.01424909
-648.71620095	0.01295669
-648.68286762	0.01105042
-648.64953428	0.00864846
-648.61620095	0.00589015
-648.58286762	0.00276103
-648.54953428	-0.00029842
-648.51620095	-0.00323500
-648.48286762	-0.00597536
-648.44953428	-0.00821338
-648.41620095	-0.00994587
-648.38286762	-0.01113631
-648.34953428	-0.01161648
-648.31620095	-0.01149342
-648.28286762	-0.01066445
-648.24953429	-0.00920650
-648.21620095	-0.00739398
-648.18286762	-0.00525364
-648.14953429	-0.00289348
-648.11620095	-0.00051934
-648.08286762	0.00184164
-648.04953429	0.00408282
-648.01620095	0.00605636
-647.98286762	0.00772444
-647.94953429	0.00904029
-647.91620095	0.00995465
-647.88286762	0.01035525
-647.84953429	0.01031396
-647.81620096	0.00989057
-647.78286762	0.00896711
-647.74953429	0.00772205
-647.71620096	0.00607697
-647.68286762	0.00442155
-647.64953429	0.00251969
-647.61620096	0.00072025
-647.58286762	-0.00090367
-647.54953429	-0.00244958
-647.51620096	-0.00379366
-647.48286763	-0.00471471
-647.44953429	-0.00541328
-647.41620096	-0.00574720
-647.38286763	-0.00561705
-647.34953429	-0.00525523
-647.31620096	-0.00449806
-647.28286763	-0.00338903
-647.24953429	-0.00215762
-647.21620096	-0.00088216
-647.18286763	0.00044315
-647.14953429	0.00164429
-647.11620096	0.00254952
-647.08286763	0.00319983
-647.04953430	0.00345441
-647.01620096	0.00340390
-646.98286763	0.00296685
-646.94953430	0.00223935
-646.91620096	0.00122592
-646.88286763	0.00011722
-646.84953430	-0.00117481
-646.81620096	-0.00238153
-646.78286763	-0.00358048
-646.74953430	-0.00464956
-646.71620096	-0.00550218
-646.68286763	-0.00611528
-646.64953430	-0.00646599
-646.61620097	-0.00652699
-646.58286763	-0.00630793
-646.54953430	-0.00583959
-646.51620097	-0.00514215
-646.48286763	-0.00419475
-646.44953430	-0.00315707
-646.41620097	-0.00219132
-646.38286763	-0.00115209
-646.34953430	-0.00032278
-646.31620097	0.00038515
-646.28286763	0.00091409
-646.24953430	0.00136873
-646.21620097	0.00162402
-646.18286764	0.00171245
-646.14953430	0.00167525
-646.11620097	0.00162006
-646.08286764	0.00145604
-646.04953430	0.00113046
-646.01620097	0.00062468
-645.98286764	-0.00000208
-645.94953430	-0.00085452
-645.91620097	-0.00186171
-645.88286764	-0.00305137
-645.84953430	-0.00437452
-645.81620097	-0.00567622
-645.78286764	-0.00680886
-645.74953431	-0.00784573
-645.71620097	-0.00860141
-645.68286764	-0.00898301
-645.64953431	-0.00906567
-645.61620097	-0.00887606
-645.58286764	-0.00837770
-645.54953431	-0.00758137
-645.51620097	-0.00656254
-645.48286764	-0.00554980
-645.44953431	-0.00448943
-645.41620098	-0.00336847
-645.38286764	-0.00229915
-645.34953431	-0.00127879
-645.31620098	-0.00046451
-645.28286764	0.00010415
-645.24953431	0.00053598
-645.21620098	0.00065404
-645.18286764	0.00041701
-645.14953431	-0.00018768
-645.11620098	-0.00101725
-645.08286764	-0.00202815
-645.04953431	-0.00324114
-645.01620098	-0.00441114
-644.98286765	-0.00557658
-644.94953431	-0.00652735
-644.91620098	-0.00727223
-644.88286765	-0.00782269
-644.84953431	-0.00822458
-644.81620098	-0.00829586
-644.78286765	-0.00828844
-644.74953431	-0.00802844
-644.71620098	-0.00773177
-644.68286765	-0.00741868
-644.64953431	-0.00702298
-644.61620098	-0.00667604
-644.58286765	-0.00629962
-644.54953432	-0.00593994
-644.51620098	-0.00571452
-644.48286765	-0.00547481
-644.44953432	-0.00536056
-644.41620098	-0.00537617
-644.38286765	-0.00550173
-644.34953432	-0.00578134
-644.31620098	-0.00615736
-644.28286765	-0.00663541
-644.24953432	-0.00731547
-644.21620098	-0.00804438
-644.18286765	-0.00885138
-644.14953432	-0.00966422
-644.11620099	-0.01068784
-644.08286765	-0.01148046
-644.04953432	-0.01226467
-644.01620099	-0.01281784
-643.98286765	-0.01302919
-643.94953432	-0.01300870
-643.91620099	-0.01258847
-643.88286765	-0.01200383
-643.84953432	-0.01102492
-643.81620099	-0.00989154
-643.78286765	-0.00859038
-643.74953432	-0.00727648
-643.71620099	-0.00584359
