# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 2000 waveforms. Timestamp: 2023-10-25T15:22:12
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-665.21579899	0.25214317
-665.18246584	0.27496129
-665.14913270	0.27542909
-665.11579955	0.25189246
-665.08246640	0.20603446
-665.04913326	0.14237736
-665.01580011	0.06784192
-664.98246697	-0.01016150
-664.94913382	-0.08412900
-664.91580067	-0.14818859
-664.88246753	-0.19934245
-664.84913438	-0.23635067
-664.81580124	-0.25967715
-664.78246809	-0.27098094
-664.74913494	-0.27192915
-664.71580180	-0.26419297
-664.68246865	-0.24924576
-664.64913550	-0.22796470
-664.61580236	-0.20039378
-664.58246921	-0.16577296
-664.54913607	-0.12341237
-664.51580292	-0.07336171
-664.48246977	-0.01749671
-664.44913663	0.04034085
-664.41580348	0.09503868
-664.38247033	0.14142597
-664.34913719	0.17538467
-664.31580404	0.19529816
-664.28247090	0.20032997
-664.24913775	0.19166939
-664.21580460	0.17094945
-664.18247146	0.13987084
-664.14913831	0.10120183
-664.11580517	0.05795229
-664.08247202	0.01406849
-664.04913887	-0.02619130
-664.01580573	-0.05898608
-663.98247258	-0.08136875
-663.94913943	-0.09216874
-663.91580629	-0.09241776
-663.88247314	-0.08500472
-663.84914000	-0.07363751
-663.81580685	-0.06172107
-663.78247370	-0.05155414
-663.74914056	-0.04415843
-663.71580741	-0.03890833
-663.68247427	-0.03497378
-663.64914112	-0.03097602
-663.61580797	-0.02536087
-663.58247483	-0.01701170
-663.54914168	-0.00506698
-663.51580853	0.01051347
-663.48247539	0.02883071
-663.44914224	0.04849756
-663.41580910	0.06796474
-663.38247595	0.08567417
-663.34914280	0.10027485
-663.31580966	0.11009313
-663.28247651	0.11354963
-663.24914337	0.10888868
-663.21581022	0.09513288
-663.18247707	0.07251988
-663.14914393	0.04241081
-663.11581078	0.00767330
-663.08247763	-0.02812635
-663.04914449	-0.06153888
