# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 5000 waveforms. Timestamp: 2023-10-25T15:18:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-666.61579113	0.00466600
-666.58245798	-0.00174811
-666.54912484	-0.00692254
-666.51579169	-0.01042128
-666.48245854	-0.01256773
-666.44912540	-0.01358918
-666.41579225	-0.01389764
-666.38245910	-0.01363238
-666.34912596	-0.01284223
-666.31579281	-0.01144437
-666.28245967	-0.00933190
-666.24912652	-0.00652150
-666.21579337	-0.00351447
-666.18246023	-0.00093730
-666.14912708	0.00075784
-666.11579394	0.00122043
-666.08246079	0.00013484
-666.04912764	-0.00218485
-666.01579450	-0.00542567
-665.98246135	-0.00910712
-665.94912820	-0.01292441
-665.91579506	-0.01635432
-665.88246191	-0.01913052
-665.84912877	-0.02094339
-665.81579562	-0.02163064
-665.78246247	-0.02099152
-665.74912933	-0.01918510
-665.71579618	-0.01641844
-665.68246304	-0.01305753
-665.64912989	-0.00975508
-665.61579674	-0.00655750
-665.58246360	-0.00366771
-665.54913045	-0.00108129
-665.51579730	0.00146136
-665.48246416	0.00397750
-665.44913101	0.00650500
-665.41579787	0.00872869
-665.38246472	0.01049640
-665.34913157	0.01173346
-665.31579843	0.01256734
-665.28246528	0.01325370
-665.24913214	0.01388016
-665.21579899	0.01437250
-665.18246584	0.01454638
-665.14913270	0.01397825
-665.11579955	0.01265223
-665.08246640	0.01074123
-665.04913326	0.00826333
-665.01580011	0.00571064
-664.98246697	0.00297963
-664.94913382	0.00023940
-664.91580067	-0.00252849
-664.88246753	-0.00531347
-664.84913438	-0.00807880
-664.81580124	-0.01052583
-664.78246809	-0.01216170
-664.74913494	-0.01314975
-664.71580180	-0.01305338
-664.68246865	-0.01207467
-664.64913550	-0.01021255
-664.61580236	-0.00742312
-664.58246921	-0.00368307
-664.54913607	0.00062217
-664.51580292	0.00558448
-664.48246977	0.01051024
-664.44913663	0.01492918
-664.41580348	0.01825738
-664.38247033	0.02019979
-664.34913719	0.02080630
-664.31580404	0.02032789
-664.28247090	0.01894735
-664.24913775	0.01698466
-664.21580460	0.01452379
-664.18247146	0.01154408
-664.14913831	0.00824580
-664.11580517	0.00473418
-664.08247202	0.00154407
-664.04913887	-0.00088478
-664.01580573	-0.00241143
-663.98247258	-0.00287606
-663.94913943	-0.00231082
-663.91580629	-0.00107918
-663.88247314	0.00063951
-663.84914000	0.00279917
-663.81580685	0.00523818
-663.78247370	0.00776902
-663.74914056	0.01033475
-663.71580741	0.01237647
-663.68247427	0.01388191
-663.64914112	0.01460065
-663.61580797	0.01462093
-663.58247483	0.01434743
-663.54914168	0.01392117
-663.51580853	0.01384833
-663.48247539	0.01419328
-663.44914224	0.01504726
-663.41580910	0.01611000
-663.38247595	0.01707496
-663.34914280	0.01769889
-663.31580966	0.01785369
-663.28247651	0.01754026
-663.24914337	0.01695022
-663.21581022	0.01609518
-663.18247707	0.01501574
-663.14914393	0.01382978
-663.11581078	0.01225282
-663.08247763	0.01044271
-663.04914449	0.00846906
-663.01581134	0.00680228
-662.98247820	0.00584152
-662.94914505	0.00588529
-662.91581190	0.00688301
-662.88247876	0.00869800
-662.84914561	0.01091708
-662.81581247	0.01324417
-662.78247932	0.01554424
-662.74914617	0.01797144
-662.71581303	0.02064394
-662.68247988	0.02353032
-662.64914673	0.02628087
-662.61581359	0.02813580
-662.58248044	0.02834981
-662.54914730	0.02630606
-662.51581415	0.02181460
-662.48248100	0.01500849
-662.44914786	0.00625491
-662.41581471	-0.00382230
-662.38248156	-0.01443397
-662.34914842	-0.02520344
-662.31581527	-0.03565653
-662.28248213	-0.04542160
-662.24914898	-0.05409243
-662.21581583	-0.06097650
