# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 10000 waveforms. Timestamp: 2023-10-25T15:43:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-674.31626531	0.01487890
-674.28293208	0.01221981
-674.24959884	0.00976354
-674.21626561	0.00770485
-674.18293238	0.00632503
-674.14959915	0.00552085
-674.11626592	0.00527904
-674.08293269	0.00546291
-674.04959945	0.00586409
-674.01626622	0.00637520
-673.98293299	0.00684072
-673.94959976	0.00723444
-673.91626653	0.00762175
-673.88293330	0.00810069
-673.84960006	0.00877409
-673.81626683	0.00983232
-673.78293360	0.01133354
-673.74960037	0.01335273
-673.71626714	0.01572291
-673.68293391	0.01819795
-673.64960067	0.02057699
-673.61626744	0.02262986
-673.58293421	0.02412908
-673.54960098	0.02513781
-673.51626775	0.02578513
-673.48293451	0.02624531
-673.44960128	0.02664004
-673.41626805	0.02729204
-673.38293482	0.02799851
-673.34960159	0.02866555
-673.31626836	0.02912118
-673.28293512	0.02920028
-673.24960189	0.02874600
-673.21626866	0.02753119
-673.18293543	0.02568166
-673.14960220	0.02317749
-673.11626897	0.02007669
-673.08293573	0.01659742
-673.04960250	0.01292470
-673.01626927	0.00919600
-672.98293604	0.00565140
-672.94960281	0.00245676
-672.91626958	-0.00023369
-672.88293634	-0.00234280
-672.84960311	-0.00374230
-672.81626988	-0.00449961
-672.78293665	-0.00459668
-672.74960342	-0.00405114
-672.71627019	-0.00299293
-672.68293695	-0.00155398
-672.64960372	0.00018559
-672.61627049	0.00209054
-672.58293726	0.00410456
-672.54960403	0.00620240
-672.51627079	0.00834048
-672.48293756	0.01065809
-672.44960433	0.01311361
-672.41627110	0.01583671
-672.38293787	0.01873437
-672.34960464	0.02175776
-672.31627140	0.02482921
-672.28293817	0.02780164
-672.24960494	0.03057353
-672.21627171	0.03301704
-672.18293848	0.03512474
-672.14960525	0.03671974
-672.11627201	0.03787354
-672.08293878	0.03853375
-672.04960555	0.03882521
-672.01627232	0.03866495
-671.98293909	0.03843483
-671.94960586	0.03815053
-671.91627262	0.03802671
-671.88293939	0.03826962
-671.84960616	0.03875231
-671.81627293	0.03941192
-671.78293970	0.04013472
-671.74960647	0.04059316
-671.71627323	0.04068784
-671.68294000	0.04032131
-671.64960677	0.03943613
-671.61627354	0.03805596
-671.58294031	0.03602118
-671.54960708	0.03330809
-671.51627384	0.02973568
-671.48294061	0.02499854
-671.44960738	0.01893993
-671.41627415	0.01128247
-671.38294092	0.00181819
-671.34960768	-0.00964752
-671.31627445	-0.02300347
-671.28294122	-0.03808299
-671.24960799	-0.05464743
-671.21627476	-0.07204522
-671.18294153	-0.08973506
-671.14960829	-0.10691544
-671.11627506	-0.12290914
-671.08294183	-0.13699009
-671.04960860	-0.14840801
-671.01627537	-0.15662133
-670.98294214	-0.16101355
-670.94960890	-0.16107944
-670.91627567	-0.15628557
