# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T14:39:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-680.21620069	-0.01174645
-680.18286735	-0.01072375
-680.14953402	-0.00837529
-680.11620069	-0.00461953
-680.08286735	0.00013350
-680.04953402	0.00569755
-680.01620069	0.01160336
-679.98286736	0.01740994
-679.94953402	0.02274733
-679.91620069	0.02691927
-679.88286736	0.02982938
-679.84953402	0.03098719
-679.81620069	0.03019245
-679.78286736	0.02743663
-679.74953402	0.02283536
-679.71620069	0.01667064
-679.68286736	0.00915555
-679.64953402	0.00070264
-679.61620069	-0.00809157
-679.58286736	-0.01672522
-679.54953403	-0.02455916
-679.51620069	-0.03119841
-679.48286736	-0.03611667
-679.44953403	-0.03907860
-679.41620069	-0.03986650
-679.38286736	-0.03842314
-679.34953403	-0.03485738
-679.31620069	-0.02932795
-679.28286736	-0.02230285
-679.24953403	-0.01420548
-679.21620069	-0.00551534
-679.18286736	0.00319094
-679.14953403	0.01143260
-679.11620070	0.01859547
-679.08286736	0.02434520
-679.04953403	0.02853620
-679.01620070	0.03070185
-678.98286736	0.03087341
-678.94953403	0.02916517
-678.91620070	0.02580908
-678.88286736	0.02106743
-678.84953403	0.01520554
-678.81620070	0.00886480
-678.78286736	0.00227153
-678.74953403	-0.00405310
-678.71620070	-0.00973149
-678.68286737	-0.01436171
-678.64953403	-0.01783482
-678.61620070	-0.01995483
-678.58286737	-0.02079401
-678.54953403	-0.02019591
-678.51620070	-0.01848063
-678.48286737	-0.01589058
-678.44953403	-0.01255242
-678.41620070	-0.00897547
-678.38286737	-0.00530983
-678.34953403	-0.00180274
-678.31620070	0.00122805
-678.28286737	0.00360642
-678.24953404	0.00524081
-678.21620070	0.00612949
-678.18286737	0.00632248
-678.14953404	0.00573754
-678.11620070	0.00466139
-678.08286737	0.00331954
-678.04953404	0.00176382
-678.01620070	0.00021649
-677.98286737	-0.00127028
-677.94953404	-0.00245064
-677.91620070	-0.00323125
-677.88286737	-0.00377386
